"kind","items__kind","items__family","items__category","items__variants-","items__subsets001","items__subsets002","items__subsets003","items__subsets004","items__subsets005","items__subsets006","items__subsets007","items__subsets008","items__variants001","items__variants002","items__variants003","items__variants004","items__variants005","items__variants006","items__variants007","items__variants008","items__variants009","items__variants010","items__variants011","items__variants012","items__variants013","items__variants014","items__variants015","items__variants016","items__variants017","items__variants018","items__subsets-","items__version","items__lastModified","items__files__100","items__files__100italic","items__files__200","items__files__200italic","items__files__300","items__files__300italic","items__files__regular","items__files__500","items__files__500italic","items__files__600","items__files__600italic","items__files__700","items__files__700italic","items__files__800","items__files__800italic","items__files__900","items__files__900italic","items__files__italic"
"","webfonts#webfont","Ek Mukta","sans-serif","","latin-ext","latin","devanagari","","","","","","200","300","regular","500","600","700","800","","","","","","","","","","","","","v7","2015-04-06","","","http://fonts.gstatic.com/s/ekmukta/v7/crtkNHh5JcM3VJKG0E-B36CWcynf_cDxXwCLxiixG1c.ttf","","http://fonts.gstatic.com/s/ekmukta/v7/mpaAv7CIyk0VnZlqSneVxKCWcynf_cDxXwCLxiixG1c.ttf","","http://fonts.gstatic.com/s/ekmukta/v7/aFcjXdC5jyJ1p8w54wIIrg.ttf","http://fonts.gstatic.com/s/ekmukta/v7/PZ1y2MstFczWvBlFSgzMyaCWcynf_cDxXwCLxiixG1c.ttf","","http://fonts.gstatic.com/s/ekmukta/v7/Z5Mfzeu6M3emakcJO2QeTqCWcynf_cDxXwCLxiixG1c.ttf","","http://fonts.gstatic.com/s/ekmukta/v7/4ugcOGR28Jn-oBIn0-qLYaCWcynf_cDxXwCLxiixG1c.ttf","","http://fonts.gstatic.com/s/ekmukta/v7/O68TH5OjEhVmn9_gIrcfS6CWcynf_cDxXwCLxiixG1c.ttf","","","",""
"","webfonts#webfont","Electrolize","sans-serif","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/electrolize/v5/yFVu5iokC-nt4B1Cyfxb9aCWcynf_cDxXwCLxiixG1c.ttf","","","","","","","","","","",""
"","webfonts#webfont","Elsie","display","","latin-ext","latin","","","","","","","regular","900","","","","","","","","","","","","","","","","","","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/elsie/v5/gwspePauE45BJu6Ok1QrfQ.ttf","","","","","","","","","http://fonts.gstatic.com/s/elsie/v5/1t-9f0N2NFYwAgN7oaISqg.ttf","",""
"","webfonts#webfont","Elsie Swash Caps","display","","latin-ext","latin","","","","","","","regular","900","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/elsieswashcaps/v4/9L3hIJMPCf6sxCltnxd6X2YeFSdnSpRYv5h9gpdlD1g.ttf","","","","","","","","","http://fonts.gstatic.com/s/elsieswashcaps/v4/iZnus9qif0tR5pGaDv5zdKoKBWBozTtxi30NfZDOXXU.ttf","",""
"","webfonts#webfont","Emblema One","display","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/emblemaone/v5/7IlBUjBWPIiw7cr_O2IfSaCWcynf_cDxXwCLxiixG1c.ttf","","","","","","","","","","",""
"","webfonts#webfont","Emilys Candy","display","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/emilyscandy/v4/PofLVm6v1SwZGOzC8s-I3S3USBnSvpkopQaUR-2r7iU.ttf","","","","","","","","","","",""
"","webfonts#webfont","Engagement","handwriting","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/engagement/v5/4Uz0Jii7oVPcaFRYmbpU6vesZW2xOQ-xsNqO47m55DA.ttf","","","","","","","","","","",""
"","webfonts#webfont","Englebert","sans-serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/englebert/v4/sll38iOvOuarDTYBchlP3Q.ttf","","","","","","","","","","",""
"","webfonts#webfont","Enriqueta","serif","","latin-ext","latin","","","","","","","regular","700","","","","","","","","","","","","","","","","","","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/enriqueta/v5/_p90TrIwR1SC-vDKtmrv6A.ttf","","","","","http://fonts.gstatic.com/s/enriqueta/v5/I27Pb-wEGH2ajLYP0QrtSC3USBnSvpkopQaUR-2r7iU.ttf","","","","","",""
"","webfonts#webfont","Erica One","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v6","2015-04-03","","","","","","","http://fonts.gstatic.com/s/ericaone/v6/cIBnH2VAqQMIGYAcE4ufvQ.ttf","","","","","","","","","","",""
"","webfonts#webfont","Esteban","serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/esteban/v4/ESyhLgqDDyK5JcFPp2svDw.ttf","","","","","","","","","","",""
"","webfonts#webfont","Euphoria Script","handwriting","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/euphoriascript/v4/c4XB4Iijj_NvSsCF4I0O2MxLhO8OSNnfAp53LK1_iRs.ttf","","","","","","","","","","",""
"","webfonts#webfont","Ewert","display","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/ewert/v4/Em8hrzuzSbfHcTVqMjbAQg.ttf","","","","","","","","","","",""
"","webfonts#webfont","Exo","sans-serif","","latin-ext","latin","","","","","","","100","100italic","200","200italic","300","300italic","regular","italic","500","500italic","600","600italic","700","700italic","800","800italic","900","900italic","","v4","2015-04-06","http://fonts.gstatic.com/s/exo/v4/RI7A9uwjRmPbVp0n8e-Jvg.ttf","http://fonts.gstatic.com/s/exo/v4/qtGyZZlWb2EEvby3ZPosxw.ttf","http://fonts.gstatic.com/s/exo/v4/F8OfC_swrRRxpFt-tlXZQg.ttf","http://fonts.gstatic.com/s/exo/v4/fr4HBfXHYiIngW2_bhlgRw.ttf","http://fonts.gstatic.com/s/exo/v4/SBrN7TKUqgGUvfxqHqsnNw.ttf","http://fonts.gstatic.com/s/exo/v4/3gmiLjBegIfcDLISjTGA1g.ttf","http://fonts.gstatic.com/s/exo/v4/eUEzTFueNXRVhbt4PEB8kQ.ttf","http://fonts.gstatic.com/s/exo/v4/jCg6DmGGXt_OVyp5ofQHPw.ttf","http://fonts.gstatic.com/s/exo/v4/lo5eTdCNJZQVN08p8RnzAQ.ttf","http://fonts.gstatic.com/s/exo/v4/q_SG5kXUmOcIvFpgtdZnlw.ttf","http://fonts.gstatic.com/s/exo/v4/0cExa8K_pxS2lTuMr68XUA.ttf","http://fonts.gstatic.com/s/exo/v4/3_jwsL4v9uHjl5Q37G57mw.ttf","http://fonts.gstatic.com/s/exo/v4/0me55yJIxd5vyQ9bF7SsiA.ttf","http://fonts.gstatic.com/s/exo/v4/yLPuxBuV0lzqibRJyooOJg.ttf","http://fonts.gstatic.com/s/exo/v4/n3LejeKVj_8gtZq5fIgNYw.ttf","http://fonts.gstatic.com/s/exo/v4/97d0nd6Yv4-SA_X92xAuZA.ttf","http://fonts.gstatic.com/s/exo/v4/JHTkQVhzyLtkY13Ye95TJQ.ttf","http://fonts.gstatic.com/s/exo/v4/cfgolWisMSURhpQeVHl_NA.ttf"
"","webfonts#webfont","Exo 2","sans-serif","","latin-ext","latin","cyrillic","","","","","","100","100italic","200","200italic","300","300italic","regular","italic","500","500italic","600","600italic","700","700italic","800","800italic","900","900italic","","v3","2015-04-06","http://fonts.gstatic.com/s/exo2/v3/oVOtQy53isv97g4UhBUDqg.ttf","http://fonts.gstatic.com/s/exo2/v3/LNYVgsJcaCxoKFHmd4AZcg.ttf","http://fonts.gstatic.com/s/exo2/v3/qa-Ci2pBwJdCxciE1ErifQ.ttf","http://fonts.gstatic.com/s/exo2/v3/DCrVxDVvS69n50O-5erZVvesZW2xOQ-xsNqO47m55DA.ttf","http://fonts.gstatic.com/s/exo2/v3/nLUBdz_lHHoVIPor05Byhw.ttf","http://fonts.gstatic.com/s/exo2/v3/iSy9VTeUTiqiurQg2ywtu_esZW2xOQ-xsNqO47m55DA.ttf","http://fonts.gstatic.com/s/exo2/v3/Pf_kZuIH5c5WKVkQUaeSWQ.ttf","http://fonts.gstatic.com/s/exo2/v3/oM0rzUuPqVJpW-VEIpuW5w.ttf","http://fonts.gstatic.com/s/exo2/v3/amzRVCB-gipwdihZZ2LtT_esZW2xOQ-xsNqO47m55DA.ttf","http://fonts.gstatic.com/s/exo2/v3/YnSn3HsyvyI1feGSdRMYqA.ttf","http://fonts.gstatic.com/s/exo2/v3/Vmo58BiptGwfVFb0teU5gPesZW2xOQ-xsNqO47m55DA.ttf","http://fonts.gstatic.com/s/exo2/v3/2DiK4XkdTckfTk6we73-bQ.ttf","http://fonts.gstatic.com/s/exo2/v3/Sdo-zW-4_--pDkTg6bYrY_esZW2xOQ-xsNqO47m55DA.ttf","http://fonts.gstatic.com/s/exo2/v3/IVYl_7dJruOg8zKRpC8Hrw.ttf","http://fonts.gstatic.com/s/exo2/v3/p0TA6KeOz1o4rySEbvUxI_esZW2xOQ-xsNqO47m55DA.ttf","http://fonts.gstatic.com/s/exo2/v3/e8csG8Wnu87AF6uCndkFRQ.ttf","http://fonts.gstatic.com/s/exo2/v3/KPhsGCoT2-7Uj6pMlRscH_esZW2xOQ-xsNqO47m55DA.ttf","http://fonts.gstatic.com/s/exo2/v3/xxA5ZscX9sTU6U0lZJUlYA.ttf"
"","webfonts#webfont","Expletus Sans","display","","","","","","","","","","regular","italic","500","500italic","600","600italic","700","700italic","","","","","","","","","","","latin","v7","2015-04-06","","","","","","","http://fonts.gstatic.com/s/expletussans/v7/gegTSDBDs5le3g6uxU1ZsX8f0n03UdmQgF_CLvNR2vg.ttf","http://fonts.gstatic.com/s/expletussans/v7/cl6rhMY77Ilk8lB_uYRRwAqQmZ7VjhwksfpNVG0pqGc.ttf","http://fonts.gstatic.com/s/expletussans/v7/sRBNtc46w65uJE451UYmW87DCVO6wo6i5LKIyZDzK40.ttf","http://fonts.gstatic.com/s/expletussans/v7/cl6rhMY77Ilk8lB_uYRRwCvj1tU7IJMS3CS9kCx2B3U.ttf","http://fonts.gstatic.com/s/expletussans/v7/sRBNtc46w65uJE451UYmW8yKH23ZS6zCKOFHG0e_4JE.ttf","http://fonts.gstatic.com/s/expletussans/v7/cl6rhMY77Ilk8lB_uYRRwFCbmAUID8LN-q3pJpOk3Ys.ttf","http://fonts.gstatic.com/s/expletussans/v7/sRBNtc46w65uJE451UYmW5F66r9C4AnxxlBlGd7xY4g.ttf","","","","","http://fonts.gstatic.com/s/expletussans/v7/Y-erXmY0b6DU_i2Qu0hTJj4G9C9ttb0Oz5Cvf0qOitE.ttf"
"","webfonts#webfont","Fanwood Text","serif","","","","","","","","","","regular","italic","","","","","","","","","","","","","","","","","latin","v6","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fanwoodtext/v6/hDNDHUlsSb8bgnEmDp4T_i3USBnSvpkopQaUR-2r7iU.ttf","","","","","","","","","","","http://fonts.gstatic.com/s/fanwoodtext/v6/0J3SBbkMZqBV-3iGxs5E9_MZXuCXbOrAvx5R0IT5Oyo.ttf"
"","webfonts#webfont","Fascinate","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v5","2015-04-03","","","","","","","http://fonts.gstatic.com/s/fascinate/v5/ZE0637WWkBPKt1AmFaqD3Q.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fascinate Inline","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v6","2015-04-03","","","","","","","http://fonts.gstatic.com/s/fascinateinline/v6/lRguYfMfWArflkm5aOQ5QJmp8DTZ6iHear7UV05iykg.ttf","","","","","","","","","","",""
"","webfonts#webfont","Faster One","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fasterone/v5/YxTOW2sf56uxD1T7byP5K_esZW2xOQ-xsNqO47m55DA.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fasthand","serif","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","khmer","v7","2015-04-03","","","","","","","http://fonts.gstatic.com/s/fasthand/v7/6XAagHH_KmpZL67wTvsETQ.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fauna One","serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/faunaone/v4/8kL-wpAPofcAMELI_5NRnQ.ttf","","","","","","","","","","",""
"","webfonts#webfont","Federant","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v7","2015-04-06","","","","","","","http://fonts.gstatic.com/s/federant/v7/tddZFSiGvxICNOGra0i5aA.ttf","","","","","","","","","","",""
"","webfonts#webfont","Federo","sans-serif","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v8","2015-04-06","","","","","","","http://fonts.gstatic.com/s/federo/v8/JPhe1S2tujeyaR79gXBLeQ.ttf","","","","","","","","","","",""
"","webfonts#webfont","Felipa","handwriting","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/felipa/v4/SeyfyFZY7abAQXGrOIYnYg.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fenix","serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fenix/v4/Ak8wR3VSlAN7VN_eMeJj7Q.ttf","","","","","","","","","","",""
"","webfonts#webfont","Finger Paint","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fingerpaint/v4/m_ZRbiY-aPb13R3DWPBGXy3USBnSvpkopQaUR-2r7iU.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fira Mono","monospace","","latin-ext","cyrillic-ext","latin","greek","cyrillic","","","","regular","700","","","","","","","","","","","","","","","","","","v3","2015-04-06","","","","","","","http://fonts.gstatic.com/s/firamono/v3/WQOm1D4RO-yvA9q9trJc8g.ttf","","","","","http://fonts.gstatic.com/s/firamono/v3/l24Wph3FsyKAbJ8dfExTZy3USBnSvpkopQaUR-2r7iU.ttf","","","","","",""
"","webfonts#webfont","Fira Sans","sans-serif","","latin-ext","cyrillic-ext","latin","greek","cyrillic","","","","300","300italic","regular","italic","500","500italic","700","700italic","","","","","","","","","","","","v5","2015-04-06","","","","","http://fonts.gstatic.com/s/firasans/v5/VTBnrK42EiOBncVyQXZ7jy3USBnSvpkopQaUR-2r7iU.ttf","http://fonts.gstatic.com/s/firasans/v5/6s0YCA9oCTF6hM60YM-qTS9-WlPSxbfiI49GsXo3q0g.ttf","http://fonts.gstatic.com/s/firasans/v5/nsT0isDy56OkSX99sFQbXw.ttf","http://fonts.gstatic.com/s/firasans/v5/zM2u8V3CuPVwAAXFQcDi4C3USBnSvpkopQaUR-2r7iU.ttf","http://fonts.gstatic.com/s/firasans/v5/6s0YCA9oCTF6hM60YM-qTcCNfqCYlB_eIx7H1TVXe60.ttf","","","http://fonts.gstatic.com/s/firasans/v5/DugPdSljmOTocZOR2CItOi3USBnSvpkopQaUR-2r7iU.ttf","http://fonts.gstatic.com/s/firasans/v5/6s0YCA9oCTF6hM60YM-qTXe1Pd76Vl7zRpE7NLJQ7XU.ttf","","","","","http://fonts.gstatic.com/s/firasans/v5/cPT_2ddmoxsUuMtQqa8zGqCWcynf_cDxXwCLxiixG1c.ttf"
"","webfonts#webfont","Fjalla One","sans-serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fjallaone/v4/3b7vWCfOZsU53vMa8LWsf_esZW2xOQ-xsNqO47m55DA.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fjord One","serif","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fjordone/v5/R_YHK8au2uFPw5tNu5N7zw.ttf","","","","","","","","","","",""
"","webfonts#webfont","Flamenco","display","","","","","","","","","","300","regular","","","","","","","","","","","","","","","","","latin","v6","2015-04-06","","","","","http://fonts.gstatic.com/s/flamenco/v6/x9iI5CogvuZVCGoRHwXuo6CWcynf_cDxXwCLxiixG1c.ttf","","http://fonts.gstatic.com/s/flamenco/v6/HC0ugfLLgt26I5_BWD1PZA.ttf","","","","","","","","","","",""
"","webfonts#webfont","Flavors","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v5","2015-04-03","","","","","","","http://fonts.gstatic.com/s/flavors/v5/SPJi5QclATvon8ExcKGRvQ.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fondamento","handwriting","","latin-ext","latin","","","","","","","regular","italic","","","","","","","","","","","","","","","","","","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fondamento/v5/6LWXcjT1B7bnWluAOSNfMPesZW2xOQ-xsNqO47m55DA.ttf","","","","","","","","","","","http://fonts.gstatic.com/s/fondamento/v5/y6TmwhSbZ8rYq7OTFyo7OS3USBnSvpkopQaUR-2r7iU.ttf"
"","webfonts#webfont","Fontdiner Swanky","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v6","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fontdinerswanky/v6/8_GxIO5ixMtn5P6COsF3TlBjMPLzPAFJwRBn-s1U7kA.ttf","","","","","","","","","","",""
"","webfonts#webfont","Forum","display","regular","latin-ext","cyrillic-ext","latin","cyrillic","","","","","","","","","","","","","","","","","","","","","","","","v7","2015-04-06","","","","","","","http://fonts.gstatic.com/s/forum/v7/MZUpsq1VfLrqv8eSDcbrrQ.ttf","","","","","","","","","","",""
"","webfonts#webfont","Francois One","sans-serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v9","2015-04-06","","","","","","","http://fonts.gstatic.com/s/francoisone/v9/bYbkq2nU2TSx4SwFbz5sCC3USBnSvpkopQaUR-2r7iU.ttf","","","","","","","","","","",""
"","webfonts#webfont","Freckle Face","display","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/freckleface/v4/7-B8j9BPJgazdHIGqPNv8y3USBnSvpkopQaUR-2r7iU.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fredericka the Great","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/frederickathegreat/v5/7Es8Lxoku-e5eOZWpxw18nrnet6gXN1McwdQxS1dVrI.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fredoka One","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fredokaone/v4/QKfwXi-z-KtJAlnO2ethYqCWcynf_cDxXwCLxiixG1c.ttf","","","","","","","","","","",""
"","webfonts#webfont","Freehand","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","khmer","v8","2015-04-06","","","","","","","http://fonts.gstatic.com/s/freehand/v8/uEBQxvA0lnn_BrD6krlxMw.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fresca","sans-serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fresca/v5/2q7Qm9sCo1tWvVgSDVWNIw.ttf","","","","","","","","","","",""
"","webfonts#webfont","Frijole","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/frijole/v5/L2MfZse-2gCascuD-nLhWg.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fruktur","display","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v6","2015-04-03","","","","","","","http://fonts.gstatic.com/s/fruktur/v6/PnQvfEi1LssAvhJsCwH__w.ttf","","","","","","","","","","",""
"","webfonts#webfont","Fugaz One","display","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v6","2015-04-06","","","","","","","http://fonts.gstatic.com/s/fugazone/v6/5tteVDCwxsr8-5RuSiRWOw.ttf","","","","","","","","","","",""
"","webfonts#webfont","GFS Didot","serif","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","greek","v6","2015-04-06","","","","","","","http://fonts.gstatic.com/s/gfsdidot/v6/jQKxZy2RU-h9tkPZcRVluA.ttf","","","","","","","","","","",""
"","webfonts#webfont","GFS Neohellenic","sans-serif","","","","","","","","","","regular","italic","700","700italic","","","","","","","","","","","","","","","greek","v7","2015-04-06","","","","","","","http://fonts.gstatic.com/s/gfsneohellenic/v7/B4xRqbn-tANVqVgamMsSDiayCZa0z7CpFzlkqoCHztc.ttf","","","","","http://fonts.gstatic.com/s/gfsneohellenic/v7/7HwjPQa7qNiOsnUce2h4448_BwCLZY3eDSV6kppAwI8.ttf","http://fonts.gstatic.com/s/gfsneohellenic/v7/FwWjoX6XqT-szJFyqsu_GYFF0fM4h-krcpQk7emtCpE.ttf","","","","","http://fonts.gstatic.com/s/gfsneohellenic/v7/KnaWrO4awITAqigQIIYXKkCTdomiyJpIzPbEbIES3rU.ttf"
"","webfonts#webfont","Gabriela","serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v4","2015-04-06","","","","","","","http://fonts.gstatic.com/s/gabriela/v4/B-2ZfbAO3HDrxqV6lR5tdA.ttf","","","","","","","","","","",""
"","webfonts#webfont","Gafata","sans-serif","regular","latin-ext","latin","","","","","","","","","","","","","","","","","","","","","","","","","","v5","2015-04-06","","","","","","","http://fonts.gstatic.com/s/gafata/v5/aTFqlki_3Dc3geo-FxHTvQ.ttf","","","","","","","","","","",""
"","webfonts#webfont","Galdeano","sans-serif","regular","","","","","","","","","","","","","","","","","","","","","","","","","","","latin","v6","2015-04-06","","","","","","","http://fonts.gstatic.com/s/galdeano/v6/ZKFMQI6HxEG1jOT0UGSZUg.ttf","","","","","","","","","","",""
